Date,SKU,SKU_Name,Demand,Forecast_Demand
2025-08-05,MOVI-001,Action DVD Pack,13.0,13.734479717174407
2025-08-05,JWLY-003,Pearl Bracelet,12.0,14.38432053658452
2025-08-05,JWLY-002,Gold Earrings,14.0,13.3282131266456
2025-08-05,JWLY-001,Silver Necklace,15.0,13.107641303620053
2025-08-05,OUTD-002,Sleeping Bag,13.0,13.099100024317073
2025-08-05,MUSC-001,Acoustic Guitar,16.0,13.181028706402676
2025-08-05,OUTD-003,Hiking Socks 3-Pack,15.0,13.490047724577444
2025-08-05,SOFT-003,VPN Subscription,13.0,12.49968950535328
2025-08-05,PCAR-002,Razor 5-Blade,16.0,14.027203577482815
2025-08-05,HOMK-002,Knife Set 5pc,14.0,13.650183653123564
2025-08-05,TOYS-002,Remote Control Car,14.0,13.424359589019115
2025-08-05,TOYS-001,Building Blocks Set,12.0,12.776818678115651
2025-08-05,TOOL-003,Adjustable Wrench,14.0,13.759397454507097
2025-08-05,TOOL-002,Hammer 500g,11.0,13.011111444490618
2025-08-05,TOOL-001,Screwdriver Set,13.0,13.462599450902552
2025-08-05,SPRT-003,Resistance Bands,15.0,13.782231994703452
2025-08-05,SPRT-002,Dumbbell Pair 5kg,15.0,13.302531566133226
2025-08-05,SPRT-001,Yoga Mat,14.0,13.690316757382735
2025-08-05,SOFT-002,Office Suite,11.0,13.002927157892207
2025-08-05,SOFT-001,Antivirus 1-Year,13.0,13.93564620559571
2025-08-05,PETS-003,Pet Collar,14.0,14.422222393840954
2025-08-05,PETS-002,Cat Litter 5kg,15.0,14.113550628413496
2025-08-05,PETS-001,Dry Dog Food 2kg,14.0,12.660150093852748
2025-08-05,PCAR-003,Shampoo 400ml,13.0,13.988077129037674
2025-08-05,PCAR-001,Electric Toothbrush,11.0,13.314372738546847
2025-08-05,HOMK-001,Non-stick Pan 28cm,14.0,13.340634080958807
2025-08-05,TOYS-003,Jigsaw Puzzle 500pc,14.0,14.689286604980708
2025-08-05,HLTH-002,Digital Thermometer,11.0,14.288616959172678
2025-08-05,BOOK-003,Self-Help Guide,12.0,13.622344010652151
2025-08-05,BOOK-002,Academic Textbook,14.0,13.869743133987171
2025-08-05,BOOK-001,Fiction Novel,15.0,13.69958431896737
2025-08-05,BEAU-003,Hair Serum 100ml,14.0,13.826370573762889
2025-08-05,BEAU-002,Lipstick Set,13.0,13.983914115315317
2025-08-05,BEAU-001,Face Moisturiser,12.0,14.626004126900764
2025-08-05,BABY-003,Baby Wipes 80ct,12.0,14.212070419389631
2025-08-05,BABY-002,Nappy Pack 40,15.0,13.1247799466216
2025-08-05,BABY-001,Baby Monitor,12.0,13.228853690797765
2025-08-05,AUTO-003,Car Seat Organiser,13.0,13.489719206388788
2025-08-05,AUTO-002,Tyre Inflator,16.0,14.32575428566701
2025-08-05,AUTO-001,Dash Cam HD,15.0,12.029352701789758
2025-08-05,APPL-003,Hand Blender,15.0,14.162310564494
2025-08-05,APPL-002,Microwave Oven 20L,16.0,14.049387367342392
2025-08-05,APPL-001,Air Fryer 5L,14.0,13.827676884555714
2025-08-05,CLTH-001,Denim Jacket,11.0,10.874290615524442
2025-08-05,CLTH-002,Cotton T-Shirt,9.0,10.79078503253538
2025-08-05,HLTH-003,First Aid Kit,15.0,14.293687772142372
2025-08-05,DIY0-001,Power Drill,11.0,12.404368727065386
2025-08-05,HLTH-001,Vitamin C 60 Tablets,14.0,13.529896799160683
2025-08-05,GROC-003,Pasta 500g,18.0,19.639751498210657
2025-08-05,GROC-002,Cooking Oil 1L,16.0,18.9840536949619
2025-08-05,GROC-001,Ground Coffee 500g,19.0,19.223688828158465
2025-08-05,CLTH-003,Formal Trousers,11.0,10.994031079606078
2025-08-05,GRDN-002,Plant Pots Set,11.0,13.271189410788748
2025-08-05,GRDN-001,Garden Hose 20m,13.0,13.312836420707772
2025-08-05,GRDN-003,Pruning Shears,14.0,13.620506285336347
2025-08-05,FURN-002,Bookshelf 5-Tier,13.0,13.83668594254902
2025-08-05,FURN-001,Office Chair,12.0,15.083342333684342
2025-08-05,ELEC-003,Wireless Charger,8.0,8.086913809188038
2025-08-05,ELEC-002,USB-C Hub 7-Port,7.0,7.980866859909593
2025-08-05,ELEC-001,Bluetooth Speaker,8.0,7.427680792883251
2025-08-05,DIY0-003,Adhesive Tape Pack,16.0,13.88076238921101
2025-08-05,DIY0-002,Sandpaper Pack,13.0,13.568154395939844
2025-08-05,FURN-003,Bedside Table,11.0,12.346838759570218
2025-08-06,OUTD-001,Camping Tent 2P,13.0,13.223905147634344
2025-08-06,OFFC-003,Desk Organiser,16.0,14.486462430509532
2025-08-06,OFFC-002,Ballpoint Pens 10pk,13.0,13.71353206312156
2025-08-06,OFFC-001,A4 Paper Ream,12.0,12.835289878548473
2025-08-06,MUSC-003,Digital Piano,11.0,13.641358705221506
2025-08-06,MUSC-002,DJ Headphones,16.0,13.346440270718023
2025-08-06,HOMK-003,Cutting Board,15.0,13.697479553924673
2025-08-06,MOVI-003,Popcorn Maker,15.0,14.041602125057004
2025-08-06,MOVI-002,Streaming Voucher,13.0,14.806603745071063
2025-08-06,MOVI-001,Action DVD Pack,12.0,13.438650834133608
2025-08-06,JWLY-003,Pearl Bracelet,14.0,14.250945076704824
2025-08-06,JWLY-002,Gold Earrings,12.0,12.566687445654118
2025-08-06,JWLY-001,Silver Necklace,15.0,13.850461100709602
2025-08-06,OUTD-002,Sleeping Bag,14.0,13.271386574690784
2025-08-06,MUSC-001,Acoustic Guitar,13.0,13.044133485916678
2025-08-06,OUTD-003,Hiking Socks 3-Pack,13.0,13.173391925999482
2025-08-06,SOFT-003,VPN Subscription,14.0,13.18457418991272
2025-08-06,PCAR-002,Razor 5-Blade,14.0,14.206046675653514
2025-08-06,HOMK-002,Knife Set 5pc,15.0,13.030103944903736
2025-08-06,TOYS-002,Remote Control Car,16.0,14.366933769738708
2025-08-06,TOYS-001,Building Blocks Set,13.0,14.63612640847222
2025-08-06,TOOL-003,Adjustable Wrench,11.0,13.054473999634284
2025-08-06,TOOL-002,Hammer 500g,16.0,13.380862512757185
2025-08-06,TOOL-001,Screwdriver Set,14.0,13.111213776457872
2025-08-06,SPRT-003,Resistance Bands,14.0,13.58190480139868
2025-08-06,SPRT-002,Dumbbell Pair 5kg,16.0,13.77627365369352
2025-08-06,SPRT-001,Yoga Mat,12.0,13.76649004359371
2025-08-06,SOFT-002,Office Suite,13.0,13.041035492992467
2025-08-06,SOFT-001,Antivirus 1-Year,12.0,12.63440008975736
2025-08-06,PETS-003,Pet Collar,12.0,15.265422150818
2025-08-06,PETS-002,Cat Litter 5kg,13.0,13.371079024752037
2025-08-06,PETS-001,Dry Dog Food 2kg,16.0,13.725737043546951
2025-08-06,PCAR-003,Shampoo 400ml,15.0,14.149617767402043
2025-08-06,PCAR-001,Electric Toothbrush,13.0,14.65760600539878
2025-08-06,HOMK-001,Non-stick Pan 28cm,13.0,12.60592370910273
2025-08-06,TOYS-003,Jigsaw Puzzle 500pc,13.0,13.76486248503835
2025-08-06,HLTH-002,Digital Thermometer,12.0,13.466743039958551
2025-08-06,BOOK-003,Self-Help Guide,15.0,13.308119862689372
2025-08-06,BOOK-002,Academic Textbook,12.0,12.83980779294166
2025-08-06,BOOK-001,Fiction Novel,17.0,14.516011330856823
2025-08-06,BEAU-003,Hair Serum 100ml,11.0,13.596207846075991
2025-08-06,BEAU-002,Lipstick Set,16.0,14.315353808625314
2025-08-06,BEAU-001,Face Moisturiser,15.0,14.58792032195985
2025-08-06,BABY-003,Baby Wipes 80ct,11.0,13.58212206051209
2025-08-06,BABY-002,Nappy Pack 40,14.0,13.295180781853883
2025-08-06,BABY-001,Baby Monitor,11.0,14.121174459357814
2025-08-06,AUTO-003,Car Seat Organiser,11.0,13.6603904688899
2025-08-06,AUTO-002,Tyre Inflator,12.0,13.200578305168502
2025-08-06,AUTO-001,Dash Cam HD,15.0,11.84873602701004
2025-08-06,APPL-003,Hand Blender,15.0,13.309264378802636
2025-08-06,APPL-002,Microwave Oven 20L,11.0,14.696005210408838
2025-08-06,APPL-001,Air Fryer 5L,15.0,13.702651512702946
2025-08-06,CLTH-001,Denim Jacket,12.0,11.017407779830258
2025-08-06,CLTH-002,Cotton T-Shirt,12.0,11.123396675012469
2025-08-06,HLTH-003,First Aid Kit,15.0,13.31995261645223
2025-08-06,DIY0-001,Power Drill,13.0,12.928008004081224
2025-08-06,CLTH-003,Formal Trousers,12.0,11.8318891503612
2025-08-06,HLTH-001,Vitamin C 60 Tablets,15.0,13.471353013057511
2025-08-06,GROC-003,Pasta 500g,21.0,20.46462739996619
2025-08-06,GROC-002,Cooking Oil 1L,16.0,19.73968390800606
2025-08-06,GROC-001,Ground Coffee 500g,22.0,19.266687886662307
2025-08-06,GRDN-002,Plant Pots Set,15.0,12.671522880608707
2025-08-06,GRDN-001,Garden Hose 20m,14.0,14.207928020700788
2025-08-06,GRDN-003,Pruning Shears,15.0,13.325221823930342
2025-08-06,FURN-002,Bookshelf 5-Tier,14.0,13.522387508352985
2025-08-06,FURN-001,Office Chair,11.0,14.132962217606975
2025-08-06,ELEC-003,Wireless Charger,7.0,7.772531899512705
2025-08-06,ELEC-002,USB-C Hub 7-Port,9.0,7.950130647814984
2025-08-06,ELEC-001,Bluetooth Speaker,6.0,7.884350968030525
2025-08-06,DIY0-003,Adhesive Tape Pack,14.0,13.875714961950337
2025-08-06,DIY0-002,Sandpaper Pack,16.0,14.757410935021715
2025-08-06,FURN-003,Bedside Table,14.0,13.730774774643493
2025-08-07,MUSC-002,DJ Headphones,15.0,13.68477531964684
2025-08-07,OUTD-001,Camping Tent 2P,15.0,13.291689826202166
2025-08-07,OFFC-003,Desk Organiser,15.0,14.05665136414875
2025-08-07,OFFC-002,Ballpoint Pens 10pk,11.0,13.149270767688668
2025-08-07,OFFC-001,A4 Paper Ream,12.0,13.82243186612546
2025-08-07,MUSC-003,Digital Piano,14.0,13.1228273051182
2025-08-07,MUSC-001,Acoustic Guitar,11.0,14.004830457403587
2025-08-07,HOMK-002,Knife Set 5pc,14.0,13.066646423752127
2025-08-07,MOVI-002,Streaming Voucher,15.0,13.995235909441352
2025-08-07,MOVI-001,Action DVD Pack,14.0,12.873492430797928
2025-08-07,JWLY-003,Pearl Bracelet,15.0,15.0311038369021
2025-08-07,JWLY-002,Gold Earrings,15.0,13.008678467260278
2025-08-07,JWLY-001,Silver Necklace,15.0,13.886872611103962
2025-08-07,HOMK-003,Cutting Board,12.0,14.367501410629044
2025-08-07,OUTD-002,Sleeping Bag,11.0,12.704485699617544
2025-08-07,MOVI-003,Popcorn Maker,17.0,14.11342435602917
2025-08-07,OUTD-003,Hiking Socks 3-Pack,12.0,13.49645343566067
2025-08-07,SOFT-002,Office Suite,12.0,13.386602409057286
2025-08-07,PCAR-002,Razor 5-Blade,11.0,13.908935897799058
2025-08-07,HOMK-001,Non-stick Pan 28cm,11.0,13.137408296882114
2025-08-07,TOYS-002,Remote Control Car,12.0,13.542203699033644
2025-08-07,TOYS-001,Building Blocks Set,12.0,13.24482159170411
2025-08-07,TOOL-003,Adjustable Wrench,14.0,13.274496899218786
2025-08-07,TOOL-002,Hammer 500g,12.0,12.967877396246108
2025-08-07,TOOL-001,Screwdriver Set,16.0,14.452665634340631
2025-08-07,SPRT-003,Resistance Bands,13.0,14.336009308462572
2025-08-07,SPRT-002,Dumbbell Pair 5kg,13.0,13.134364923757175
2025-08-07,SPRT-001,Yoga Mat,12.0,13.426458916571864
2025-08-07,SOFT-003,VPN Subscription,15.0,13.693416516193585
2025-08-07,SOFT-001,Antivirus 1-Year,15.0,12.67577590438892
2025-08-07,PETS-003,Pet Collar,15.0,13.711735711974372
2025-08-07,PETS-002,Cat Litter 5kg,14.0,13.940251678854969
2025-08-07,PETS-001,Dry Dog Food 2kg,14.0,13.10523848431097
2025-08-07,PCAR-003,Shampoo 400ml,14.0,13.804225822787126
2025-08-07,PCAR-001,Electric Toothbrush,15.0,13.538075723588683
2025-08-07,TOYS-003,Jigsaw Puzzle 500pc,14.0,14.424553632791186
2025-08-07,HLTH-003,First Aid Kit,12.0,14.271020937961543
2025-08-07,HLTH-001,Vitamin C 60 Tablets,12.0,13.924816307117514
2025-08-07,BOOK-002,Academic Textbook,13.0,14.122121548208495
2025-08-07,BOOK-001,Fiction Novel,15.0,14.745569707002415
2025-08-07,BEAU-003,Hair Serum 100ml,13.0,15.357984924697892
2025-08-07,BEAU-002,Lipstick Set,13.0,13.800972217026002
2025-08-07,BEAU-001,Face Moisturiser,13.0,13.871705507856962
2025-08-07,BABY-002,Nappy Pack 40,16.0,13.256694823905296
2025-08-07,BOOK-003,Self-Help Guide,15.0,13.435269041306205
2025-08-07,BABY-001,Baby Monitor,12.0,13.524544199805806
2025-08-07,AUTO-002,Tyre Inflator,14.0,13.93876539476092
2025-08-07,AUTO-001,Dash Cam HD,12.0,13.383196918470858
2025-08-07,APPL-003,Hand Blender,15.0,13.567942994135937
2025-08-07,APPL-002,Microwave Oven 20L,12.0,14.17103801187852
2025-08-07,APPL-001,Air Fryer 5L,16.0,13.168563972014775
2025-08-07,HLTH-002,Digital Thermometer,11.0,13.837685097712852
2025-08-07,AUTO-003,Car Seat Organiser,11.0,13.646760582129556
2025-08-07,CLTH-001,Denim Jacket,10.0,10.842570915087595
2025-08-07,BABY-003,Baby Wipes 80ct,14.0,13.141523650383302
2025-08-07,CLTH-003,Formal Trousers,11.0,10.532745554794907
2025-08-07,CLTH-002,Cotton T-Shirt,12.0,10.525893905514042
2025-08-07,GROC-002,Cooking Oil 1L,21.0,20.111624095581075
2025-08-07,GROC-001,Ground Coffee 500g,16.0,18.70502812697956
2025-08-07,GRDN-003,Pruning Shears,15.0,13.346018204744231
2025-08-07,GRDN-002,Plant Pots Set,13.0,12.138201440019452
2025-08-07,GRDN-001,Garden Hose 20m,15.0,13.574254403444405
2025-08-07,FURN-003,Bedside Table,12.0,14.279058932091154
2025-08-07,FURN-002,Bookshelf 5-Tier,16.0,13.237708756061764
2025-08-07,GROC-003,Pasta 500g,18.0,19.038775528173247
2025-08-07,ELEC-003,Wireless Charger,7.0,7.919894734801463
2025-08-07,ELEC-002,USB-C Hub 7-Port,8.0,8.405581061207652
2025-08-07,ELEC-001,Bluetooth Speaker,8.0,8.006789179959164
2025-08-07,DIY0-003,Adhesive Tape Pack,14.0,13.537554074291355
2025-08-07,DIY0-002,Sandpaper Pack,12.0,14.837498189911395
2025-08-07,DIY0-001,Power Drill,12.0,12.973695703194526
2025-08-07,FURN-001,Office Chair,15.0,14.898650506850526
2025-08-08,OUTD-002,Sleeping Bag,12.0,13.81920843361829
2025-08-08,OUTD-001,Camping Tent 2P,13.0,13.03217624632333
2025-08-08,OFFC-003,Desk Organiser,12.0,12.748469228786387
2025-08-08,OFFC-002,Ballpoint Pens 10pk,11.0,13.080549883874763
2025-08-08,OFFC-001,A4 Paper Ream,14.0,13.159300054431586
2025-08-08,MUSC-003,Digital Piano,11.0,13.744724838883869
2025-08-08,MUSC-002,DJ Headphones,12.0,13.415502173966503
2025-08-08,MOVI-001,Action DVD Pack,15.0,13.39266124229268
2025-08-08,MOVI-003,Popcorn Maker,14.0,13.764742609103092
2025-08-08,MOVI-002,Streaming Voucher,13.0,13.513757476194504
2025-08-08,JWLY-003,Pearl Bracelet,14.0,14.1944916015703
2025-08-08,JWLY-002,Gold Earrings,14.0,13.476679836730742
2025-08-08,JWLY-001,Silver Necklace,12.0,14.02148001291375
2025-08-08,HOMK-003,Cutting Board,14.0,13.463143568315305
2025-08-08,MUSC-001,Acoustic Guitar,12.0,13.051718514752643
2025-08-08,OUTD-003,Hiking Socks 3-Pack,14.0,13.14793336746669
2025-08-08,HOMK-002,Knife Set 5pc,12.0,13.489308675835447
2025-08-08,PCAR-002,Razor 5-Blade,13.0,13.869484254943306
2025-08-08,TOYS-002,Remote Control Car,16.0,14.753494589784102
2025-08-08,TOYS-001,Building Blocks Set,12.0,13.716505022772395
2025-08-08,TOOL-003,Adjustable Wrench,13.0,13.726262559498874
2025-08-08,TOOL-002,Hammer 500g,15.0,14.437179163996207
2025-08-08,TOOL-001,Screwdriver Set,17.0,14.107499106148786
2025-08-08,SPRT-003,Resistance Bands,13.0,14.104910685616227
2025-08-08,SPRT-002,Dumbbell Pair 5kg,14.0,14.006749746982246
2025-08-08,SPRT-001,Yoga Mat,11.0,13.936088639076326
2025-08-08,SOFT-003,VPN Subscription,14.0,13.1645450413928
2025-08-08,SOFT-002,Office Suite,15.0,12.271195097651358
2025-08-08,SOFT-001,Antivirus 1-Year,14.0,13.194944743770922
2025-08-08,PETS-003,Pet Collar,11.0,14.658976210331224
2025-08-08,PETS-002,Cat Litter 5kg,13.0,13.79600329317218
2025-08-08,PETS-001,Dry Dog Food 2kg,14.0,14.01769386831204
2025-08-08,PCAR-003,Shampoo 400ml,12.0,13.0354061333229
2025-08-08,PCAR-001,Electric Toothbrush,13.0,14.326858795192743
2025-08-08,HOMK-001,Non-stick Pan 28cm,12.0,12.905293871558907
2025-08-08,TOYS-003,Jigsaw Puzzle 500pc,16.0,14.087444304857724
2025-08-08,HLTH-002,Digital Thermometer,14.0,12.911867379306628
2025-08-08,BOOK-003,Self-Help Guide,15.0,13.983195153114693
2025-08-08,BOOK-002,Academic Textbook,14.0,13.428394284587007
2025-08-08,BOOK-001,Fiction Novel,13.0,14.973790669424996
2025-08-08,BEAU-003,Hair Serum 100ml,13.0,13.231184071906624
2025-08-08,BEAU-002,Lipstick Set,11.0,14.173247813567716
2025-08-08,BEAU-001,Face Moisturiser,15.0,13.785173871577657
2025-08-08,BABY-003,Baby Wipes 80ct,11.0,13.688508305422785
2025-08-08,BABY-002,Nappy Pack 40,15.0,14.141456942369654
2025-08-08,BABY-001,Baby Monitor,14.0,12.806458595848756
2025-08-08,AUTO-003,Car Seat Organiser,15.0,13.319098789503036
2025-08-08,AUTO-002,Tyre Inflator,12.0,14.254601311927138
2025-08-08,AUTO-001,Dash Cam HD,12.0,12.01910946469629
2025-08-08,APPL-003,Hand Blender,14.0,13.739065257536224
2025-08-08,APPL-002,Microwave Oven 20L,14.0,13.689226464084028
2025-08-08,APPL-001,Air Fryer 5L,14.0,13.705861318163567
2025-08-08,CLTH-001,Denim Jacket,10.0,10.100189872395015
2025-08-08,CLTH-002,Cotton T-Shirt,9.0,10.61161527096274
2025-08-08,HLTH-003,First Aid Kit,12.0,13.537953920310756
2025-08-08,DIY0-001,Power Drill,14.0,12.704676138881174
2025-08-08,HLTH-001,Vitamin C 60 Tablets,15.0,14.144463156813025
2025-08-08,GROC-003,Pasta 500g,23.0,19.1601798832252
2025-08-08,GROC-002,Cooking Oil 1L,19.0,19.38732229426912
2025-08-08,GROC-001,Ground Coffee 500g,21.0,18.7771705434533
2025-08-08,GRDN-003,Pruning Shears,14.0,14.114323203764148
2025-08-08,GRDN-002,Plant Pots Set,13.0,12.003588881337274
2025-08-08,GRDN-001,Garden Hose 20m,15.0,14.266447879528132
2025-08-08,CLTH-003,Formal Trousers,9.0,10.821222235047864
2025-08-08,FURN-002,Bookshelf 5-Tier,12.0,13.631924964298063
2025-08-08,FURN-001,Office Chair,15.0,14.384181046008862
2025-08-08,ELEC-003,Wireless Charger,7.0,8.071695086322425
2025-08-08,ELEC-002,USB-C Hub 7-Port,8.0,8.518808944708095
2025-08-08,ELEC-001,Bluetooth Speaker,9.0,7.90036657058047
2025-08-08,DIY0-003,Adhesive Tape Pack,15.0,12.87193093308658
2025-08-08,DIY0-002,Sandpaper Pack,14.0,13.315412221847806
2025-08-08,FURN-003,Bedside Table,11.0,12.800059010940624
2025-08-09,OUTD-002,Sleeping Bag,12.0,13.226735423173636
2025-08-09,OUTD-001,Camping Tent 2P,11.0,13.118645397834817
2025-08-09,OFFC-003,Desk Organiser,11.0,14.459402232063182
2025-08-09,OFFC-002,Ballpoint Pens 10pk,14.0,13.675741463180858
2025-08-09,OFFC-001,A4 Paper Ream,15.0,13.17849113034148
2025-08-09,MUSC-003,Digital Piano,11.0,13.9631269770593
2025-08-09,MUSC-002,DJ Headphones,14.0,13.973201338244367
2025-08-09,JWLY-003,Pearl Bracelet,12.0,14.579083506900014
2025-08-09,MOVI-002,Streaming Voucher,12.0,13.772755177804564
2025-08-09,MOVI-001,Action DVD Pack,12.0,13.642439021727006
2025-08-09,JWLY-002,Gold Earrings,13.0,13.05305830507885
2025-08-09,JWLY-001,Silver Necklace,16.0,13.973400055116135
2025-08-09,HOMK-003,Cutting Board,15.0,13.972493923565072
2025-08-09,OUTD-003,Hiking Socks 3-Pack,12.0,13.164851199192828
2025-08-09,MUSC-001,Acoustic Guitar,12.0,13.239607540942645
2025-08-09,PCAR-001,Electric Toothbrush,12.0,13.971286902221186
2025-08-09,SPRT-001,Yoga Mat,12.0,13.686043322017197
2025-08-09,PCAR-003,Shampoo 400ml,12.0,13.51555075093774
2025-08-09,TOYS-003,Jigsaw Puzzle 500pc,15.0,14.461946645459554
2025-08-09,TOYS-002,Remote Control Car,14.0,14.464773171177374
2025-08-09,TOYS-001,Building Blocks Set,16.0,13.321735291875104
2025-08-09,TOOL-003,Adjustable Wrench,11.0,13.22612638471561
2025-08-09,TOOL-002,Hammer 500g,15.0,13.339305289927175
2025-08-09,TOOL-001,Screwdriver Set,12.0,12.995802181588216
2025-08-09,SPRT-003,Resistance Bands,16.0,14.344967976452216
2025-08-09,SPRT-002,Dumbbell Pair 5kg,11.0,14.052535737535022
2025-08-09,HOMK-002,Knife Set 5pc,12.0,13.02693535835886
2025-08-09,SOFT-003,VPN Subscription,14.0,13.04878512259446
2025-08-09,SOFT-002,Office Suite,11.0,12.723142095912667
2025-08-09,SOFT-001,Antivirus 1-Year,13.0,14.157962278981437
2025-08-09,PETS-003,Pet Collar,14.0,13.421038764511572
2025-08-09,PETS-002,Cat Litter 5kg,15.0,13.344196304376204
2025-08-09,PETS-001,Dry Dog Food 2kg,12.0,13.103761119198722
2025-08-09,PCAR-002,Razor 5-Blade,16.0,13.562086816917468
2025-08-09,HOMK-001,Non-stick Pan 28cm,12.0,11.817378408532145
2025-08-09,MOVI-003,Popcorn Maker,15.0,13.41606726795859
2025-08-09,HLTH-002,Digital Thermometer,14.0,12.860856027404036
2025-08-09,BOOK-003,Self-Help Guide,13.0,14.060080485114272
2025-08-09,BOOK-002,Academic Textbook,16.0,14.234437016115988
2025-08-09,BOOK-001,Fiction Novel,11.0,13.942553060795728
2025-08-09,BEAU-003,Hair Serum 100ml,15.0,14.71052766060107
2025-08-09,BEAU-002,Lipstick Set,13.0,14.149370922244408
2025-08-09,BEAU-001,Face Moisturiser,17.0,13.948660008829576
2025-08-09,BABY-003,Baby Wipes 80ct,12.0,13.418005363070598
2025-08-09,BABY-002,Nappy Pack 40,15.0,13.6971035110361
2025-08-09,BABY-001,Baby Monitor,12.0,13.600911660823565
2025-08-09,AUTO-003,Car Seat Organiser,14.0,14.914443611501676
2025-08-09,AUTO-002,Tyre Inflator,13.0,14.253167252826373
2025-08-09,AUTO-001,Dash Cam HD,15.0,12.80719203456943
2025-08-09,APPL-003,Hand Blender,13.0,13.890904395038875
2025-08-09,APPL-002,Microwave Oven 20L,15.0,13.486278782692748
2025-08-09,HLTH-003,First Aid Kit,13.0,14.44993554254452
2025-08-09,CLTH-001,Denim Jacket,10.0,11.025538101124749
2025-08-09,CLTH-002,Cotton T-Shirt,10.0,10.832002491389126
2025-08-09,APPL-001,Air Fryer 5L,14.0,13.214254012270825
2025-08-09,DIY0-001,Power Drill,13.0,12.233863824111738
2025-08-09,CLTH-003,Formal Trousers,12.0,10.907838130740345
2025-08-09,GROC-003,Pasta 500g,18.0,21.281315512231902
2025-08-09,GROC-002,Cooking Oil 1L,18.0,19.73017065260439
2025-08-09,GROC-001,Ground Coffee 500g,21.0,18.992685321795012
2025-08-09,GRDN-003,Pruning Shears,15.0,12.605508062209347
2025-08-09,GRDN-002,Plant Pots Set,12.0,12.83970065051868
2025-08-09,GRDN-001,Garden Hose 20m,12.0,13.574164269888737
2025-08-09,HLTH-001,Vitamin C 60 Tablets,12.0,13.845070596898749
2025-08-09,FURN-002,Bookshelf 5-Tier,11.0,13.747296482339866
2025-08-09,FURN-001,Office Chair,14.0,13.599109043762656
2025-08-09,ELEC-003,Wireless Charger,9.0,7.706304712382936
2025-08-09,ELEC-002,USB-C Hub 7-Port,8.0,7.910844909880106
2025-08-09,ELEC-001,Bluetooth Speaker,9.0,8.226747273846613
2025-08-09,DIY0-003,Adhesive Tape Pack,11.0,12.69442263907374
2025-08-09,FURN-003,Bedside Table,14.0,13.583904626028334
2025-08-09,DIY0-002,Sandpaper Pack,15.0,14.593129482909164
2025-08-10,HOMK-003,Cutting Board,15.0,13.558602936555353
2025-08-10,OUTD-001,Camping Tent 2P,16.0,12.532371561493877
2025-08-10,OFFC-003,Desk Organiser,13.0,14.170412949210125
2025-08-10,OFFC-002,Ballpoint Pens 10pk,14.0,13.38572828664066
2025-08-10,OFFC-001,A4 Paper Ream,11.0,13.48598693074405
2025-08-10,MUSC-003,Digital Piano,16.0,12.721239648255777
2025-08-10,MUSC-002,DJ Headphones,13.0,13.175052420340016
2025-08-10,MOVI-001,Action DVD Pack,15.0,13.382293335889658
2025-08-10,MOVI-003,Popcorn Maker,14.0,14.096764510440556
2025-08-10,MOVI-002,Streaming Voucher,15.0,14.23370494282214
2025-08-10,JWLY-003,Pearl Bracelet,17.0,14.127101979458706
2025-08-10,JWLY-002,Gold Earrings,10.0,13.540242185701144
2025-08-10,JWLY-001,Silver Necklace,14.0,15.050271795587117
