Date,SKU,SKU_Name,Demand
2025-10-30,APPL-003,Hand Blender,13.0
2025-10-30,APPL-002,Microwave Oven 20L,17.0
2025-10-30,BABY-002,Nappy Pack 40,15.0
2025-10-30,CLTH-002,Cotton T-Shirt,10.0
2025-10-30,APPL-001,Air Fryer 5L,11.0
2025-10-30,DIY0-001,Power Drill,13.0
2025-10-30,HLTH-001,Vitamin C 60 Tablets,12.0
2025-10-30,GROC-003,Pasta 500g,22.0
2025-10-30,GROC-002,Cooking Oil 1L,22.0
2025-10-30,GROC-001,Ground Coffee 500g,18.0
2025-10-30,CLTH-003,Formal Trousers,12.0
2025-10-30,GRDN-002,Plant Pots Set,11.0
2025-10-30,GRDN-001,Garden Hose 20m,15.0
2025-10-30,GRDN-003,Pruning Shears,13.0
2025-10-30,FURN-002,Bookshelf 5-Tier,12.0
2025-10-30,FURN-001,Office Chair,13.0
2025-10-30,ELEC-003,Wireless Charger,8.0
2025-10-30,ELEC-002,USB-C Hub 7-Port,7.0
2025-10-30,ELEC-001,Bluetooth Speaker,9.0
2025-10-30,DIY0-003,Adhesive Tape Pack,15.0
2025-10-30,DIY0-002,Sandpaper Pack,16.0
2025-10-30,FURN-003,Bedside Table,14.0
2025-10-31,OUTD-001,Camping Tent 2P,12.0
2025-10-31,OFFC-003,Desk Organiser,15.0
2025-10-31,OFFC-002,Ballpoint Pens 10pk,15.0
2025-10-31,OFFC-001,A4 Paper Ream,16.0
2025-10-31,MUSC-003,Digital Piano,16.0
2025-10-31,MUSC-002,DJ Headphones,16.0
2025-10-31,HOMK-003,Cutting Board,11.0
2025-10-31,MOVI-003,Popcorn Maker,16.0
2025-10-31,MOVI-002,Streaming Voucher,14.0
2025-10-31,MOVI-001,Action DVD Pack,13.0
2025-10-31,JWLY-003,Pearl Bracelet,16.0
2025-10-31,JWLY-002,Gold Earrings,12.0
2025-10-31,JWLY-001,Silver Necklace,13.0
2025-10-31,OUTD-002,Sleeping Bag,11.0
2025-10-31,MUSC-001,Acoustic Guitar,12.0
2025-10-31,OUTD-003,Hiking Socks 3-Pack,12.0
2025-10-31,SOFT-003,VPN Subscription,14.0
2025-10-31,PCAR-002,Razor 5-Blade,15.0
2025-10-31,HOMK-002,Knife Set 5pc,12.0
2025-10-31,TOYS-002,Remote Control Car,15.0
2025-10-31,TOYS-001,Building Blocks Set,15.0
2025-10-31,TOOL-003,Adjustable Wrench,14.0
2025-10-31,TOOL-002,Hammer 500g,14.0
2025-10-31,TOOL-001,Screwdriver Set,17.0
2025-10-31,SPRT-003,Resistance Bands,13.0
2025-10-31,SPRT-002,Dumbbell Pair 5kg,11.0
2025-10-31,SPRT-001,Yoga Mat,14.0
2025-10-31,SOFT-002,Office Suite,13.0
2025-10-31,SOFT-001,Antivirus 1-Year,14.0
2025-10-31,PETS-003,Pet Collar,14.0
2025-10-31,PETS-002,Cat Litter 5kg,15.0
2025-10-31,PETS-001,Dry Dog Food 2kg,11.0
2025-10-31,PCAR-003,Shampoo 400ml,15.0
2025-10-31,PCAR-001,Electric Toothbrush,14.0
2025-10-31,HOMK-001,Non-stick Pan 28cm,16.0
2025-10-31,TOYS-003,Jigsaw Puzzle 500pc,14.0
2025-10-31,HLTH-002,Digital Thermometer,13.0
2025-10-31,BOOK-003,Self-Help Guide,12.0
2025-10-31,BOOK-002,Academic Textbook,13.0
2025-10-31,BOOK-001,Fiction Novel,13.0
2025-10-31,BEAU-003,Hair Serum 100ml,12.0
2025-10-31,BEAU-002,Lipstick Set,12.0
2025-10-31,BEAU-001,Face Moisturiser,13.0
2025-10-31,BABY-003,Baby Wipes 80ct,15.0
2025-10-31,BABY-002,Nappy Pack 40,12.0
2025-10-31,BABY-001,Baby Monitor,13.0
2025-10-31,AUTO-003,Car Seat Organiser,14.0
2025-10-31,AUTO-002,Tyre Inflator,13.0
2025-10-31,AUTO-001,Dash Cam HD,11.0
2025-10-31,APPL-003,Hand Blender,15.0
2025-10-31,APPL-002,Microwave Oven 20L,13.0
2025-10-31,APPL-001,Air Fryer 5L,11.0
2025-10-31,CLTH-001,Denim Jacket,12.0
2025-10-31,CLTH-002,Cotton T-Shirt,10.0
2025-10-31,HLTH-003,First Aid Kit,13.0
2025-10-31,DIY0-001,Power Drill,12.0
2025-10-31,HLTH-001,Vitamin C 60 Tablets,11.0
2025-10-31,GROC-003,Pasta 500g,22.0
2025-10-31,GROC-002,Cooking Oil 1L,23.0
2025-10-31,GROC-001,Ground Coffee 500g,23.0
2025-10-31,CLTH-003,Formal Trousers,12.0
2025-10-31,GRDN-002,Plant Pots Set,12.0
2025-10-31,GRDN-001,Garden Hose 20m,13.0
2025-10-31,GRDN-003,Pruning Shears,15.0
2025-10-31,FURN-002,Bookshelf 5-Tier,11.0
2025-10-31,FURN-001,Office Chair,14.0
2025-10-31,ELEC-003,Wireless Charger,7.0
2025-10-31,ELEC-002,USB-C Hub 7-Port,7.0
2025-10-31,ELEC-001,Bluetooth Speaker,7.0
2025-10-31,DIY0-003,Adhesive Tape Pack,15.0
2025-10-31,DIY0-002,Sandpaper Pack,11.0
2025-10-31,FURN-003,Bedside Table,11.0
2025-11-01,OUTD-001,Camping Tent 2P,14.0
2025-11-01,OFFC-003,Desk Organiser,14.0
2025-11-01,OFFC-002,Ballpoint Pens 10pk,14.0
2025-11-01,OFFC-001,A4 Paper Ream,15.0
2025-11-01,MUSC-003,Digital Piano,15.0
2025-11-01,MUSC-002,DJ Headphones,15.0
2025-11-01,HOMK-003,Cutting Board,13.0
2025-11-01,MOVI-003,Popcorn Maker,13.0
2025-11-01,MOVI-002,Streaming Voucher,14.0
2025-11-01,MOVI-001,Action DVD Pack,15.0
2025-11-01,JWLY-003,Pearl Bracelet,12.0
2025-11-01,JWLY-002,Gold Earrings,12.0
2025-11-01,JWLY-001,Silver Necklace,15.0
2025-11-01,OUTD-002,Sleeping Bag,14.0
2025-11-01,MUSC-001,Acoustic Guitar,12.0
2025-11-01,OUTD-003,Hiking Socks 3-Pack,16.0
2025-11-01,SOFT-003,VPN Subscription,12.0
2025-11-01,PCAR-002,Razor 5-Blade,15.0
2025-11-01,HOMK-002,Knife Set 5pc,12.0
2025-11-01,TOYS-002,Remote Control Car,12.0
2025-11-01,TOYS-001,Building Blocks Set,16.0
2025-11-01,TOOL-003,Adjustable Wrench,16.0
2025-11-01,TOOL-002,Hammer 500g,14.0
2025-11-01,TOOL-001,Screwdriver Set,12.0
2025-11-01,SPRT-003,Resistance Bands,12.0
2025-11-01,SPRT-002,Dumbbell Pair 5kg,12.0
2025-11-01,SPRT-001,Yoga Mat,11.0
2025-11-01,SOFT-002,Office Suite,13.0
2025-11-01,SOFT-001,Antivirus 1-Year,14.0
2025-11-01,PETS-003,Pet Collar,14.0
2025-11-01,PETS-002,Cat Litter 5kg,11.0
2025-11-01,PETS-001,Dry Dog Food 2kg,11.0
2025-11-01,PCAR-003,Shampoo 400ml,13.0
2025-11-01,PCAR-001,Electric Toothbrush,15.0
2025-11-01,HOMK-001,Non-stick Pan 28cm,15.0
2025-11-01,TOYS-003,Jigsaw Puzzle 500pc,14.0
2025-11-01,HLTH-002,Digital Thermometer,14.0
2025-11-01,BOOK-003,Self-Help Guide,16.0
2025-11-01,BOOK-002,Academic Textbook,12.0
2025-11-01,BOOK-001,Fiction Novel,17.0
2025-11-01,BEAU-003,Hair Serum 100ml,15.0
2025-11-01,BEAU-002,Lipstick Set,11.0
2025-11-01,BEAU-001,Face Moisturiser,14.0
2025-11-01,BABY-003,Baby Wipes 80ct,13.0
2025-11-01,BABY-002,Nappy Pack 40,15.0
2025-11-01,BABY-001,Baby Monitor,11.0
2025-11-01,AUTO-003,Car Seat Organiser,12.0
2025-11-01,AUTO-002,Tyre Inflator,16.0
2025-11-01,AUTO-001,Dash Cam HD,14.0
2025-11-01,APPL-003,Hand Blender,15.0
2025-11-01,APPL-002,Microwave Oven 20L,15.0
2025-11-01,APPL-001,Air Fryer 5L,12.0
2025-11-01,CLTH-001,Denim Jacket,10.0
2025-11-01,CLTH-002,Cotton T-Shirt,10.0
2025-11-01,HLTH-003,First Aid Kit,12.0
2025-11-01,DIY0-001,Power Drill,11.0
2025-11-01,CLTH-003,Formal Trousers,11.0
2025-11-01,HLTH-001,Vitamin C 60 Tablets,17.0
2025-11-01,GROC-003,Pasta 500g,18.0
2025-11-01,GROC-002,Cooking Oil 1L,18.0
2025-11-01,GROC-001,Ground Coffee 500g,22.0
2025-11-01,GRDN-002,Plant Pots Set,13.0
2025-11-01,GRDN-001,Garden Hose 20m,12.0
2025-11-01,GRDN-003,Pruning Shears,12.0
2025-11-01,FURN-002,Bookshelf 5-Tier,16.0
2025-11-01,FURN-001,Office Chair,12.0
2025-11-01,ELEC-003,Wireless Charger,9.0
2025-11-01,ELEC-002,USB-C Hub 7-Port,8.0
2025-11-01,ELEC-001,Bluetooth Speaker,9.0
2025-11-01,DIY0-003,Adhesive Tape Pack,11.0
2025-11-01,DIY0-002,Sandpaper Pack,14.0
2025-11-01,FURN-003,Bedside Table,13.0
2025-11-02,MUSC-002,DJ Headphones,16.0
2025-11-02,OUTD-001,Camping Tent 2P,13.0
2025-11-02,OFFC-003,Desk Organiser,12.0
2025-11-02,OFFC-002,Ballpoint Pens 10pk,14.0
2025-11-02,OFFC-001,A4 Paper Ream,15.0
2025-11-02,MUSC-003,Digital Piano,11.0
2025-11-02,MUSC-001,Acoustic Guitar,15.0
2025-11-02,HOMK-002,Knife Set 5pc,11.0
2025-11-02,MOVI-002,Streaming Voucher,13.0
2025-11-02,MOVI-001,Action DVD Pack,11.0
2025-11-02,JWLY-003,Pearl Bracelet,15.0
2025-11-02,JWLY-002,Gold Earrings,15.0
2025-11-02,JWLY-001,Silver Necklace,12.0
2025-11-02,HOMK-003,Cutting Board,15.0
2025-11-02,OUTD-002,Sleeping Bag,14.0
2025-11-02,MOVI-003,Popcorn Maker,14.0
2025-11-02,OUTD-003,Hiking Socks 3-Pack,16.0
2025-11-02,SOFT-002,Office Suite,12.0
2025-11-02,PCAR-002,Razor 5-Blade,11.0
2025-11-02,HOMK-001,Non-stick Pan 28cm,14.0
2025-11-02,TOYS-002,Remote Control Car,16.0
2025-11-02,TOYS-001,Building Blocks Set,16.0
2025-11-02,TOOL-003,Adjustable Wrench,15.0
2025-11-02,TOOL-002,Hammer 500g,11.0
2025-11-02,TOOL-001,Screwdriver Set,15.0
2025-11-02,SPRT-003,Resistance Bands,13.0
2025-11-02,SPRT-002,Dumbbell Pair 5kg,16.0
2025-11-02,SPRT-001,Yoga Mat,16.0
2025-11-02,SOFT-003,VPN Subscription,16.0
2025-11-02,SOFT-001,Antivirus 1-Year,14.0
2025-11-02,PETS-003,Pet Collar,13.0
2025-11-02,PETS-002,Cat Litter 5kg,14.0
2025-11-02,PETS-001,Dry Dog Food 2kg,12.0
2025-11-02,PCAR-003,Shampoo 400ml,14.0
2025-11-02,PCAR-001,Electric Toothbrush,16.0
2025-11-02,TOYS-003,Jigsaw Puzzle 500pc,11.0
2025-11-02,HLTH-003,First Aid Kit,12.0
2025-11-02,HLTH-001,Vitamin C 60 Tablets,16.0
2025-11-02,BOOK-002,Academic Textbook,15.0
2025-11-02,BOOK-001,Fiction Novel,16.0
2025-11-02,BEAU-003,Hair Serum 100ml,14.0
2025-11-02,BEAU-002,Lipstick Set,14.0
2025-11-02,BEAU-001,Face Moisturiser,13.0
2025-11-02,BABY-002,Nappy Pack 40,14.0
2025-11-02,BOOK-003,Self-Help Guide,12.0
2025-11-02,BABY-001,Baby Monitor,15.0
2025-11-02,AUTO-002,Tyre Inflator,16.0
2025-11-02,AUTO-001,Dash Cam HD,13.0
2025-11-02,APPL-003,Hand Blender,14.0
2025-11-02,APPL-002,Microwave Oven 20L,12.0
2025-11-02,APPL-001,Air Fryer 5L,12.0
2025-11-02,HLTH-002,Digital Thermometer,11.0
2025-11-02,AUTO-003,Car Seat Organiser,13.0
2025-11-02,CLTH-001,Denim Jacket,10.0
2025-11-02,BABY-003,Baby Wipes 80ct,12.0
2025-11-02,CLTH-003,Formal Trousers,10.0
2025-11-02,CLTH-002,Cotton T-Shirt,9.0
2025-11-02,GROC-002,Cooking Oil 1L,21.0
2025-11-02,GROC-001,Ground Coffee 500g,15.0
2025-11-02,GRDN-003,Pruning Shears,11.0
2025-11-02,GRDN-002,Plant Pots Set,13.0
2025-11-02,GRDN-001,Garden Hose 20m,13.0
2025-11-02,FURN-003,Bedside Table,11.0
2025-11-02,FURN-002,Bookshelf 5-Tier,16.0
2025-11-02,GROC-003,Pasta 500g,20.0
2025-11-02,ELEC-003,Wireless Charger,9.0
2025-11-02,ELEC-002,USB-C Hub 7-Port,8.0
2025-11-02,ELEC-001,Bluetooth Speaker,6.0
2025-11-02,DIY0-003,Adhesive Tape Pack,14.0
2025-11-02,DIY0-002,Sandpaper Pack,11.0
2025-11-02,DIY0-001,Power Drill,14.0
2025-11-02,FURN-001,Office Chair,13.0
2025-11-03,OUTD-002,Sleeping Bag,12.0
2025-11-03,OUTD-001,Camping Tent 2P,12.0
2025-11-03,OFFC-003,Desk Organiser,16.0
2025-11-03,OFFC-002,Ballpoint Pens 10pk,15.0
2025-11-03,OFFC-001,A4 Paper Ream,12.0
2025-11-03,MUSC-003,Digital Piano,14.0
2025-11-03,MUSC-002,DJ Headphones,15.0
2025-11-03,MOVI-001,Action DVD Pack,13.0
2025-11-03,MOVI-003,Popcorn Maker,13.0
2025-11-03,MOVI-002,Streaming Voucher,14.0
2025-11-03,JWLY-003,Pearl Bracelet,13.0
2025-11-03,JWLY-002,Gold Earrings,15.0
2025-11-03,JWLY-001,Silver Necklace,13.0
2025-11-03,HOMK-003,Cutting Board,16.0
2025-11-03,MUSC-001,Acoustic Guitar,11.0
2025-11-03,OUTD-003,Hiking Socks 3-Pack,14.0
2025-11-03,HOMK-002,Knife Set 5pc,15.0
2025-11-03,PCAR-002,Razor 5-Blade,12.0
2025-11-03,TOYS-002,Remote Control Car,15.0
2025-11-03,TOYS-001,Building Blocks Set,11.0
2025-11-03,TOOL-003,Adjustable Wrench,12.0
2025-11-03,TOOL-002,Hammer 500g,15.0
2025-11-03,TOOL-001,Screwdriver Set,15.0
2025-11-03,SPRT-003,Resistance Bands,14.0
2025-11-03,SPRT-002,Dumbbell Pair 5kg,16.0
2025-11-03,SPRT-001,Yoga Mat,14.0
2025-11-03,SOFT-003,VPN Subscription,11.0
2025-11-03,SOFT-002,Office Suite,15.0
2025-11-03,SOFT-001,Antivirus 1-Year,13.0
2025-11-03,PETS-003,Pet Collar,16.0
2025-11-03,PETS-002,Cat Litter 5kg,12.0
2025-11-03,PETS-001,Dry Dog Food 2kg,13.0
2025-11-03,PCAR-003,Shampoo 400ml,13.0
2025-11-03,PCAR-001,Electric Toothbrush,11.0
2025-11-03,HOMK-001,Non-stick Pan 28cm,15.0
2025-11-03,TOYS-003,Jigsaw Puzzle 500pc,13.0
2025-11-03,HLTH-002,Digital Thermometer,16.0
2025-11-03,BOOK-003,Self-Help Guide,13.0
2025-11-03,BOOK-002,Academic Textbook,15.0
2025-11-03,BOOK-001,Fiction Novel,12.0
2025-11-03,BEAU-003,Hair Serum 100ml,16.0
2025-11-03,BEAU-002,Lipstick Set,15.0
2025-11-03,BEAU-001,Face Moisturiser,15.0
2025-11-03,BABY-003,Baby Wipes 80ct,16.0
2025-11-03,BABY-002,Nappy Pack 40,15.0
2025-11-03,BABY-001,Baby Monitor,15.0
2025-11-03,AUTO-003,Car Seat Organiser,16.0
2025-11-03,AUTO-002,Tyre Inflator,12.0
2025-11-03,AUTO-001,Dash Cam HD,13.0
2025-11-03,APPL-003,Hand Blender,12.0
2025-11-03,APPL-002,Microwave Oven 20L,13.0
2025-11-03,APPL-001,Air Fryer 5L,15.0
2025-11-03,CLTH-001,Denim Jacket,11.0
2025-11-03,CLTH-002,Cotton T-Shirt,9.0
2025-11-03,HLTH-003,First Aid Kit,15.0
2025-11-03,DIY0-001,Power Drill,15.0
2025-11-03,HLTH-001,Vitamin C 60 Tablets,16.0
2025-11-03,GROC-003,Pasta 500g,23.0
2025-11-03,GROC-002,Cooking Oil 1L,21.0
2025-11-03,GROC-001,Ground Coffee 500g,16.0
2025-11-03,GRDN-003,Pruning Shears,11.0
2025-11-03,GRDN-002,Plant Pots Set,11.0
2025-11-03,GRDN-001,Garden Hose 20m,13.0
2025-11-03,CLTH-003,Formal Trousers,10.0
2025-11-03,FURN-002,Bookshelf 5-Tier,13.0
2025-11-03,FURN-001,Office Chair,17.0
2025-11-03,ELEC-003,Wireless Charger,7.0
2025-11-03,ELEC-002,USB-C Hub 7-Port,7.0
2025-11-03,ELEC-001,Bluetooth Speaker,6.0
2025-11-03,DIY0-003,Adhesive Tape Pack,12.0
2025-11-03,DIY0-002,Sandpaper Pack,14.0
2025-11-03,FURN-003,Bedside Table,15.0
2025-11-04,OUTD-002,Sleeping Bag,11.0
2025-11-04,OUTD-001,Camping Tent 2P,11.0
2025-11-04,OFFC-003,Desk Organiser,13.0
2025-11-04,OFFC-002,Ballpoint Pens 10pk,13.0
2025-11-04,OFFC-001,A4 Paper Ream,13.0
2025-11-04,MUSC-003,Digital Piano,12.0
2025-11-04,MUSC-002,DJ Headphones,13.0
2025-11-04,JWLY-003,Pearl Bracelet,14.0
2025-11-04,MOVI-002,Streaming Voucher,15.0
2025-11-04,MOVI-001,Action DVD Pack,16.0
2025-11-04,JWLY-002,Gold Earrings,16.0
2025-11-04,JWLY-001,Silver Necklace,15.0
2025-11-04,HOMK-003,Cutting Board,16.0
2025-11-04,OUTD-003,Hiking Socks 3-Pack,11.0
2025-11-04,MOVI-003,Popcorn Maker,14.0
2025-11-04,PCAR-001,Electric Toothbrush,13.0
2025-11-04,SPRT-001,Yoga Mat,13.0
2025-11-04,PCAR-003,Shampoo 400ml,13.0
2025-11-04,TOYS-003,Jigsaw Puzzle 500pc,14.0
2025-11-04,TOYS-002,Remote Control Car,13.0
2025-11-04,TOYS-001,Building Blocks Set,17.0
2025-11-04,TOOL-003,Adjustable Wrench,15.0
2025-11-04,TOOL-002,Hammer 500g,13.0
2025-11-04,TOOL-001,Screwdriver Set,14.0
2025-11-04,SPRT-003,Resistance Bands,16.0
2025-11-04,SPRT-002,Dumbbell Pair 5kg,11.0
2025-11-04,HOMK-002,Knife Set 5pc,13.0
2025-11-04,SOFT-003,VPN Subscription,11.0
2025-11-04,SOFT-002,Office Suite,14.0
2025-11-04,SOFT-001,Antivirus 1-Year,15.0
2025-11-04,PETS-003,Pet Collar,15.0
2025-11-04,PETS-002,Cat Litter 5kg,11.0
2025-11-04,PETS-001,Dry Dog Food 2kg,13.0
2025-11-04,PCAR-002,Razor 5-Blade,15.0
2025-11-04,HOMK-001,Non-stick Pan 28cm,14.0
2025-11-04,MUSC-001,Acoustic Guitar,12.0
2025-11-04,HLTH-002,Digital Thermometer,15.0
2025-11-04,BOOK-003,Self-Help Guide,16.0
2025-11-04,BOOK-002,Academic Textbook,14.0
2025-11-04,BOOK-001,Fiction Novel,12.0
2025-11-04,BEAU-003,Hair Serum 100ml,12.0
2025-11-04,BEAU-002,Lipstick Set,13.0
2025-11-04,BEAU-001,Face Moisturiser,13.0
2025-11-04,BABY-003,Baby Wipes 80ct,11.0
2025-11-04,BABY-002,Nappy Pack 40,15.0
2025-11-04,BABY-001,Baby Monitor,13.0
2025-11-04,AUTO-003,Car Seat Organiser,12.0
2025-11-04,AUTO-002,Tyre Inflator,14.0
2025-11-04,AUTO-001,Dash Cam HD,13.0
2025-11-04,APPL-003,Hand Blender,12.0
2025-11-04,APPL-002,Microwave Oven 20L,12.0
2025-11-04,HLTH-003,First Aid Kit,15.0
2025-11-04,CLTH-001,Denim Jacket,11.0
2025-11-04,CLTH-002,Cotton T-Shirt,11.0
2025-11-04,APPL-001,Air Fryer 5L,14.0
2025-11-04,DIY0-001,Power Drill,10.0
2025-11-04,CLTH-003,Formal Trousers,13.0
2025-11-04,GROC-003,Pasta 500g,19.0
2025-11-04,GROC-002,Cooking Oil 1L,19.0
2025-11-04,GROC-001,Ground Coffee 500g,19.0
2025-11-04,GRDN-003,Pruning Shears,12.0
2025-11-04,GRDN-002,Plant Pots Set,14.0
2025-11-04,GRDN-001,Garden Hose 20m,11.0
2025-11-04,FURN-003,Bedside Table,13.0
2025-11-04,HLTH-001,Vitamin C 60 Tablets,16.0
2025-11-04,FURN-002,Bookshelf 5-Tier,15.0
2025-11-04,FURN-001,Office Chair,12.0
2025-11-04,ELEC-003,Wireless Charger,9.0
2025-11-04,ELEC-002,USB-C Hub 7-Port,7.0
2025-11-04,ELEC-001,Bluetooth Speaker,7.0
2025-11-04,DIY0-003,Adhesive Tape Pack,15.0
2025-11-04,DIY0-002,Sandpaper Pack,11.0
2025-11-05,OUTD-002,Sleeping Bag,15.0
2025-11-05,OUTD-001,Camping Tent 2P,16.0
2025-11-05,OFFC-003,Desk Organiser,13.0
2025-11-05,OFFC-002,Ballpoint Pens 10pk,13.0
2025-11-05,OFFC-001,A4 Paper Ream,12.0
2025-11-05,MUSC-003,Digital Piano,11.0
2025-11-05,MUSC-002,DJ Headphones,12.0
2025-11-05,MOVI-002,Streaming Voucher,16.0
2025-11-05,MOVI-003,Popcorn Maker,12.0
2025-11-05,HOMK-003,Cutting Board,16.0
2025-11-05,MOVI-001,Action DVD Pack,14.0
2025-11-05,JWLY-003,Pearl Bracelet,11.0
2025-11-05,JWLY-002,Gold Earrings,15.0
2025-11-05,JWLY-001,Silver Necklace,14.0
2025-11-05,OUTD-003,Hiking Socks 3-Pack,14.0
2025-11-05,MUSC-001,Acoustic Guitar,15.0
2025-11-05,PCAR-001,Electric Toothbrush,14.0
2025-11-05,SOFT-003,VPN Subscription,11.0
2025-11-05,PCAR-003,Shampoo 400ml,11.0
2025-11-05,HOMK-002,Knife Set 5pc,12.0
2025-11-05,TOYS-003,Jigsaw Puzzle 500pc,14.0
2025-11-05,TOYS-002,Remote Control Car,16.0
2025-11-05,TOYS-001,Building Blocks Set,12.0
2025-11-05,TOOL-003,Adjustable Wrench,13.0
2025-11-05,TOOL-002,Hammer 500g,11.0
2025-11-05,TOOL-001,Screwdriver Set,12.0
2025-11-05,SPRT-003,Resistance Bands,11.0
2025-11-05,SPRT-002,Dumbbell Pair 5kg,14.0
2025-11-05,SPRT-001,Yoga Mat,14.0
2025-11-05,SOFT-002,Office Suite,11.0
2025-11-05,SOFT-001,Antivirus 1-Year,16.0
2025-11-05,PETS-003,Pet Collar,14.0
2025-11-05,PETS-002,Cat Litter 5kg,13.0
2025-11-05,PETS-001,Dry Dog Food 2kg,15.0
2025-11-05,PCAR-002,Razor 5-Blade,15.0
2025-11-05,HOMK-001,Non-stick Pan 28cm,11.0
2025-11-05,BEAU-001,Face Moisturiser,13.0
2025-11-05,HLTH-002,Digital Thermometer,13.0
2025-11-05,BOOK-002,Academic Textbook,12.0
2025-11-05,BOOK-001,Fiction Novel,12.0
2025-11-05,BEAU-003,Hair Serum 100ml,12.0
2025-11-05,BEAU-002,Lipstick Set,12.0
2025-11-05,BABY-003,Baby Wipes 80ct,13.0
2025-11-05,BABY-002,Nappy Pack 40,14.0
2025-11-05,CLTH-001,Denim Jacket,12.0
2025-11-05,BABY-001,Baby Monitor,16.0
2025-11-05,AUTO-002,Tyre Inflator,16.0
2025-11-05,AUTO-001,Dash Cam HD,11.0
2025-11-05,APPL-003,Hand Blender,16.0
2025-11-05,APPL-002,Microwave Oven 20L,13.0
2025-11-05,APPL-001,Air Fryer 5L,16.0
2025-11-05,HLTH-003,First Aid Kit,14.0
2025-11-05,AUTO-003,Car Seat Organiser,11.0
2025-11-05,CLTH-002,Cotton T-Shirt,11.0
2025-11-05,BOOK-003,Self-Help Guide,12.0
2025-11-05,DIY0-001,Power Drill,11.0
2025-11-05,HLTH-001,Vitamin C 60 Tablets,11.0
2025-11-05,GROC-003,Pasta 500g,17.0
2025-11-05,GROC-002,Cooking Oil 1L,20.0
2025-11-05,GROC-001,Ground Coffee 500g,18.0
2025-11-05,GRDN-003,Pruning Shears,11.0
2025-11-05,GRDN-002,Plant Pots Set,11.0
2025-11-05,CLTH-003,Formal Trousers,9.0
2025-11-05,FURN-003,Bedside Table,14.0
2025-11-05,GRDN-001,Garden Hose 20m,16.0
2025-11-05,FURN-001,Office Chair,14.0
2025-11-05,ELEC-003,Wireless Charger,8.0
2025-11-05,ELEC-002,USB-C Hub 7-Port,8.0
2025-11-05,ELEC-001,Bluetooth Speaker,8.0
2025-11-05,DIY0-003,Adhesive Tape Pack,15.0
2025-11-05,DIY0-002,Sandpaper Pack,16.0
2025-11-05,FURN-002,Bookshelf 5-Tier,15.0
2025-11-06,OUTD-002,Sleeping Bag,11.0
2025-11-06,MUSC-003,Digital Piano,13.0
2025-11-06,OUTD-001,Camping Tent 2P,12.0
2025-11-06,OFFC-003,Desk Organiser,15.0
2025-11-06,OFFC-002,Ballpoint Pens 10pk,14.0
2025-11-06,OFFC-001,A4 Paper Ream,13.0
2025-11-06,MUSC-002,DJ Headphones,11.0
2025-11-06,HOMK-003,Cutting Board,16.0
2025-11-06,MOVI-003,Popcorn Maker,11.0
2025-11-06,MOVI-002,Streaming Voucher,14.0
2025-11-06,MOVI-001,Action DVD Pack,12.0
2025-11-06,JWLY-003,Pearl Bracelet,17.0
2025-11-06,JWLY-002,Gold Earrings,16.0
2025-11-06,JWLY-001,Silver Necklace,17.0
2025-11-06,OUTD-003,Hiking Socks 3-Pack,15.0
2025-11-06,MUSC-001,Acoustic Guitar,14.0
2025-11-06,PCAR-001,Electric Toothbrush,14.0
2025-11-06,TOYS-003,Jigsaw Puzzle 500pc,15.0
2025-11-06,PCAR-003,Shampoo 400ml,15.0
2025-11-06,HOMK-002,Knife Set 5pc,13.0
2025-11-06,TOYS-002,Remote Control Car,13.0
2025-11-06,TOYS-001,Building Blocks Set,14.0
2025-11-06,TOOL-003,Adjustable Wrench,15.0
2025-11-06,TOOL-002,Hammer 500g,13.0
2025-11-06,TOOL-001,Screwdriver Set,14.0
2025-11-06,SPRT-003,Resistance Bands,16.0
2025-11-06,SPRT-002,Dumbbell Pair 5kg,13.0
2025-11-06,SPRT-001,Yoga Mat,16.0
2025-11-06,SOFT-003,VPN Subscription,13.0
2025-11-06,SOFT-002,Office Suite,12.0
2025-11-06,SOFT-001,Antivirus 1-Year,11.0
2025-11-06,PETS-003,Pet Collar,12.0
2025-11-06,PETS-002,Cat Litter 5kg,11.0
2025-11-06,PETS-001,Dry Dog Food 2kg,12.0
2025-11-06,PCAR-002,Razor 5-Blade,13.0
2025-11-06,HOMK-001,Non-stick Pan 28cm,11.0
2025-11-06,BABY-003,Baby Wipes 80ct,12.0
2025-11-06,HLTH-002,Digital Thermometer,15.0
2025-11-06,BOOK-003,Self-Help Guide,16.0
2025-11-06,BOOK-002,Academic Textbook,12.0
2025-11-06,BOOK-001,Fiction Novel,14.0
2025-11-06,BEAU-003,Hair Serum 100ml,15.0
2025-11-06,BEAU-002,Lipstick Set,11.0
2025-11-06,BEAU-001,Face Moisturiser,15.0
2025-11-06,CLTH-001,Denim Jacket,9.0
2025-11-06,BABY-002,Nappy Pack 40,11.0
2025-11-06,AUTO-003,Car Seat Organiser,14.0
2025-11-06,AUTO-002,Tyre Inflator,13.0
2025-11-06,AUTO-001,Dash Cam HD,13.0
2025-11-06,APPL-003,Hand Blender,14.0
2025-11-06,APPL-002,Microwave Oven 20L,14.0
2025-11-06,APPL-001,Air Fryer 5L,14.0
2025-11-06,BABY-001,Baby Monitor,12.0
2025-11-06,CLTH-002,Cotton T-Shirt,12.0
2025-11-06,HLTH-003,First Aid Kit,14.0
2025-11-06,DIY0-001,Power Drill,15.0
2025-11-06,CLTH-003,Formal Trousers,9.0
